"Site","Month","Species","total","nsurveys","freq"
"Discovery Park",3,"Bufflehead",94,811,0.115906288532676
"Discovery Park",3,"Bushtit",142,811,0.175092478421702
"Discovery Park",3,"California Gull",3,811,0.00369913686806412
"Discovery Park",3,"California Quail",2,811,0.00246609124537608
"Discovery Park",3,"Canada Goose",5,811,0.0061652281134402
"Discovery Park",3,"Cedar Waxwing",11,811,0.0135635018495684
"Discovery Park",3,"Chestnut-backed Chickadee",205,811,0.252774352651048
"Discovery Park",3,"Common Goldeneye",64,811,0.0789149198520345
"Discovery Park",3,"Common Loon",4,811,0.00493218249075216
"Discovery Park",3,"Common Merganser",2,811,0.00246609124537608
"Discovery Park",3,"Common Murre",5,811,0.0061652281134402
"Discovery Park",3,"Cooper's Hawk",9,811,0.0110974106041924
"Discovery Park",3,"Dark-eyed Junco",376,811,0.463625154130703
"Discovery Park",3,"Double-crested Cormorant",46,811,0.0567200986436498
"Discovery Park",3,"Downy Woodpecker",33,811,0.0406905055487053
"Discovery Park",3,"European Starling",748,811,0.922318125770654
"Discovery Park",3,"Fox Sparrow",35,811,0.0431565967940814
"Discovery Park",3,"Gadwall",40,811,0.0493218249075216
"Discovery Park",3,"Glaucous-winged Gull",500,811,0.61652281134402
"Discovery Park",3,"Glaucous-winged x Western Gull",4,811,0.00493218249075216
"Discovery Park",3,"Golden-crowned Kinglet",499,811,0.615289765721332
"Discovery Park",3,"Golden-crowned Sparrow",46,811,0.0567200986436498
"Discovery Park",3,"Great Blue Heron",8,811,0.00986436498150432
"Discovery Park",3,"Greater Scaup",139,811,0.171393341553637
"Discovery Park",3,"Hairy Woodpecker",4,811,0.00493218249075216
"Discovery Park",3,"Hermit Thrush",1,811,0.00123304562268804
"Discovery Park",3,"Herring Gull",1,811,0.00123304562268804
"Discovery Park",3,"Hooded Merganser",3,811,0.00369913686806412
"Discovery Park",3,"Horned Grebe",93,811,0.114673242909988
"Discovery Park",3,"House Finch",150,811,0.184956843403206
"Discovery Park",3,"House Sparrow",48,811,0.0591861898890259
"Discovery Park",3,"Hutton's Vireo",41,811,0.0505548705302096
"Discovery Park",3,"Killdeer",10,811,0.0123304562268804
"Discovery Park",3,"Lesser Scaup",7,811,0.00863131935881628
"Discovery Park",3,"Lincoln's Sparrow",5,811,0.0061652281134402
"Discovery Park",3,"Mallard",166,811,0.204685573366215
"Discovery Park",3,"Marsh Wren",2,811,0.00246609124537608
"Discovery Park",3,"Merlin",1,811,0.00123304562268804
"Discovery Park",3,"Mew Gull",1890,811,2.33045622688039
"Discovery Park",3,"Northern Flicker",252,811,0.310727496917386
"Discovery Park",3,"Northern Shoveler",13,811,0.0160295930949445
"Discovery Park",3,"Northern Shrike",1,811,0.00123304562268804
"Discovery Park",3,"Pacific Loon",1,811,0.00123304562268804
"Discovery Park",3,"Pacific Wren",392,811,0.483353884093711
"Discovery Park",3,"Pelagic Cormorant",2,811,0.00246609124537608
"Discovery Park",3,"Peregrine Falcon",1,811,0.00123304562268804
"Discovery Park",3,"Pigeon Guillemot",8,811,0.00986436498150432
"Discovery Park",3,"Pileated Woodpecker",3,811,0.00369913686806412
"Discovery Park",3,"Pine Siskin",1728,811,2.13070283600493
"Discovery Park",3,"Purple Finch",6,811,0.00739827373612824
"Discovery Park",3,"Red Crossbill",83,811,0.102342786683107
"Discovery Park",3,"Red-breasted Merganser",31,811,0.0382244143033292
"Discovery Park",3,"Red-breasted Nuthatch",86,811,0.106041923551171
"Discovery Park",3,"Red-breasted Sapsucker",1,811,0.00123304562268804
"Discovery Park",3,"Red-necked Grebe",118,811,0.145499383477189
"Discovery Park",3,"Red-tailed Hawk",15,811,0.0184956843403206
"Discovery Park",3,"Red-throated Loon",3,811,0.00369913686806412
"Discovery Park",3,"Red-winged Blackbird",44,811,0.0542540073982737
"Discovery Park",3,"Rhinoceros Auklet",24,811,0.0295930949445129
"Discovery Park",3,"Ring-billed Gull",4,811,0.00493218249075216
"Discovery Park",3,"Rock Pigeon",11,811,0.0135635018495684
"Discovery Park",3,"Ruby-crowned Kinglet",269,811,0.331689272503083
"Discovery Park",3,"Rufous Hummingbird",1,811,0.00123304562268804
"Discovery Park",3,"Sanderling",76,811,0.093711467324291
"Discovery Park",3,"Sharp-shinned Hawk",3,811,0.00369913686806412
"Discovery Park",3,"Song Sparrow",1047,811,1.29099876695438
"Discovery Park",3,"Spotted Towhee",340,811,0.419235511713933
"Discovery Park",3,"Steller's Jay",83,811,0.102342786683107
"Discovery Park",3,"Surf Scoter",73,811,0.0900123304562269
"Discovery Park",3,"Thayer's Gull",7,811,0.00863131935881628
"Discovery Park",3,"Varied Thrush",83,811,0.102342786683107
"Discovery Park",3,"Western Grebe",845,811,1.04192355117139
"Discovery Park",3,"White-winged Scoter",35,811,0.0431565967940814
"Discovery Park",3,"Wilson's Warbler",1,811,0.00123304562268804
"Discovery Park",3,"Wood Duck",1,811,0.00123304562268804
"Discovery Park",3,"Yellow Warbler",2,811,0.00246609124537608
"Discovery Park",3,"Yellow-rumped Warbler",59,811,0.0727496917385943
"Discovery Park",4,"American Black Duck",5,839,0.00595947556615018
"Discovery Park",4,"American Coot",3,839,0.00357568533969011
"Discovery Park",4,"American Crow",1921,839,2.2896305125149
"Discovery Park",4,"American Goldfinch",437,839,0.520858164481526
"Discovery Park",4,"American Robin",1983,839,2.36352800953516
"Discovery Park",4,"American Wigeon",24,839,0.0286054827175209
"Discovery Park",4,"Anna's Hummingbird",296,839,0.352800953516091
"Discovery Park",4,"Bald Eagle",43,839,0.0512514898688915
"Discovery Park",4,"Band-tailed Pigeon",63,839,0.0750893921334922
"Discovery Park",4,"Barred Owl",1,839,0.00119189511323004
"Discovery Park",4,"Barrow's Goldeneye",18,839,0.0214541120381406
"Discovery Park",4,"Belted Kingfisher",34,839,0.0405244338498212
"Discovery Park",4,"Bewick's Wren",198,839,0.235995232419547
"Discovery Park",4,"Black Scoter",5,839,0.00595947556615018
"Discovery Park",4,"Black-capped Chickadee",594,839,0.707985697258641
"Discovery Park",4,"Black-throated Gray Warbler",2,839,0.00238379022646007
"Discovery Park",4,"Blue Jay",1,839,0.00119189511323004
"Discovery Park",4,"Bonaparte's Gull",225,839,0.268176400476758
"Discovery Park",4,"Brandt's Cormorant",3,839,0.00357568533969011
"Discovery Park",4,"Brant",288,839,0.34326579261025
"Discovery Park",4,"Brown Creeper",75,839,0.0893921334922527
"Discovery Park",4,"Brown-headed Cowbird",3,839,0.00357568533969011
"Discovery Park",4,"Bufflehead",43,839,0.0512514898688915
"Discovery Park",4,"Bushtit",148,839,0.176400476758045
"Discovery Park",4,"California Gull",7,839,0.00834326579261025
"Discovery Park",4,"California Quail",8,839,0.00953516090584029
"Discovery Park",4,"Canada Goose",108,839,0.128724672228844
"Discovery Park",4,"Cedar Waxwing",13,839,0.0154946364719905
"Discovery Park",4,"Chestnut-backed Chickadee",167,839,0.199046483909416
"Discovery Park",4,"Chipping Sparrow",1,839,0.00119189511323004
"Discovery Park",4,"Common Goldeneye",47,839,0.0560190703218117
"Discovery Park",4,"Common Loon",2,839,0.00238379022646007
"Discovery Park",4,"Common Murre",16,839,0.0190703218116806
"Discovery Park",4,"Common Raven",1,839,0.00119189511323004
"Discovery Park",4,"Cooper's Hawk",17,839,0.0202622169249106
"Discovery Park",4,"Dark-eyed Junco",218,839,0.259833134684148
"Discovery Park",4,"Double-crested Cormorant",31,839,0.0369487485101311
"Discovery Park",4,"Downy Woodpecker",54,839,0.0643623361144219
"Discovery Park",4,"European Starling",293,839,0.3492252681764
"Discovery Park",4,"Fox Sparrow",30,839,0.0357568533969011
"Discovery Park",4,"Gadwall",18,839,0.0214541120381406
"Discovery Park",4,"Glaucous-winged Gull",447,839,0.532777115613826
"Discovery Park",4,"Glaucous-winged x Western Gull",2,839,0.00238379022646007
"Discovery Park",4,"Golden-crowned Kinglet",267,839,0.31823599523242
"Discovery Park",4,"Golden-crowned Sparrow",55,839,0.065554231227652
"Discovery Park",4,"Great Blue Heron",24,839,0.0286054827175209
"Discovery Park",4,"Greater Scaup",94,839,0.112038140643623
"Discovery Park",4,"Hairy Woodpecker",5,839,0.00595947556615018
"Discovery Park",4,"Hermit Thrush",2,839,0.00238379022646007
"Discovery Park",4,"Hermit Warbler",1,839,0.00119189511323004
"Discovery Park",4,"Hooded Merganser",2,839,0.00238379022646007
"Discovery Park",4,"Horned Grebe",45,839,0.0536352800953516
"Discovery Park",4,"House Finch",128,839,0.152562574493445
"Discovery Park",4,"House Sparrow",32,839,0.0381406436233611
"Discovery Park",4,"Hutton's Vireo",20,839,0.0238379022646007
"Discovery Park",4,"Killdeer",2,839,0.00238379022646007
"Discovery Park",4,"Lark Sparrow",1,839,0.00119189511323004
"Discovery Park",4,"Lincoln's Sparrow",5,839,0.00595947556615018
"Discovery Park",4,"Mallard",107,839,0.127532777115614
"Discovery Park",4,"Merlin",2,839,0.00238379022646007
"Discovery Park",4,"Mew Gull",1793,839,2.13706793802145
"Discovery Park",4,"Northern Flicker",288,839,0.34326579261025
"Discovery Park",4,"Northern Shoveler",28,839,0.033373063170441
"Discovery Park",4,"Orange-crowned Warbler",55,839,0.065554231227652
"Discovery Park",4,"Pacific Wren",205,839,0.244338498212157
"Discovery Park",4,"Pelagic Cormorant",2,839,0.00238379022646007
"Discovery Park",4,"Peregrine Falcon",1,839,0.00119189511323004
"Discovery Park",4,"Pigeon Guillemot",4,839,0.00476758045292014
"Discovery Park",4,"Pileated Woodpecker",8,839,0.00953516090584029
"Discovery Park",4,"Pine Siskin",763,839,0.909415971394517
"Discovery Park",4,"Purple Finch",5,839,0.00595947556615018
"Discovery Park",4,"Red Crossbill",20,839,0.0238379022646007
"Discovery Park",4,"Red-breasted Merganser",20,839,0.0238379022646007
"Discovery Park",4,"Red-breasted Nuthatch",81,839,0.0965435041716329
"Discovery Park",4,"Red-breasted Sapsucker",7,839,0.00834326579261025
"Discovery Park",4,"Red-necked Grebe",53,839,0.0631704410011919
"Discovery Park",4,"Red-tailed Hawk",5,839,0.00595947556615018
"Discovery Park",4,"Red-throated Loon",1,839,0.00119189511323004
"Discovery Park",4,"Red-winged Blackbird",72,839,0.0858164481525626
"Discovery Park",4,"Rhinoceros Auklet",15,839,0.0178784266984505
"Discovery Park",4,"Ring-billed Gull",1,839,0.00119189511323004
"Discovery Park",4,"Ring-necked Duck",3,839,0.00357568533969011
"Discovery Park",4,"Rock Pigeon",20,839,0.0238379022646007
"Discovery Park",4,"Ruby-crowned Kinglet",283,839,0.3373063170441
"Discovery Park",4,"Rufous Hummingbird",40,839,0.0476758045292014
"Discovery Park",4,"Sanderling",120,839,0.143027413587604
"Discovery Park",4,"Savannah Sparrow",120,839,0.143027413587604
"Discovery Park",4,"Sharp-shinned Hawk",8,839,0.00953516090584029
"Discovery Park",4,"Song Sparrow",1032,839,1.2300357568534
"Discovery Park",4,"Spotted Towhee",296,839,0.352800953516091
"Discovery Park",4,"Steller's Jay",55,839,0.065554231227652
"Discovery Park",4,"Surf Scoter",125,839,0.148986889153754
"Discovery Park",4,"Townsend's Solitaire",1,839,0.00119189511323004
"Discovery Park",4,"Townsend's Warbler",6,839,0.00715137067938021
"Discovery Park",4,"Tree Swallow",13,839,0.0154946364719905
"Discovery Park",4,"Varied Thrush",115,839,0.137067938021454
"Discovery Park",4,"Violet-green Swallow",39,839,0.0464839094159714
"Discovery Park",4,"Warbling Vireo",2,839,0.00238379022646007
"Discovery Park",4,"Western Grebe",695,839,0.828367103694875
"Discovery Park",4,"Western Gull",1,839,0.00119189511323004
"Discovery Park",4,"Western Scrub-Jay",2,839,0.00238379022646007
"Discovery Park",4,"White-crowned Sparrow",151,839,0.179976162097735
"Discovery Park",4,"White-winged Scoter",13,839,0.0154946364719905
"Discovery Park",4,"Wilson's Warbler",1,839,0.00119189511323004
"Discovery Park",4,"Yellow Warbler",3,839,0.00357568533969011
"Discovery Park",4,"Yellow-rumped Warbler",62,839,0.0738974970202622
"Discovery Park",5,"American Crow",1071,738,1.45121951219512
"Discovery Park",5,"American Goldfinch",1013,738,1.37262872628726
"Discovery Park",5,"American Robin",1216,738,1.64769647696477
"Discovery Park",5,"Anna's Hummingbird",167,738,0.226287262872629
"Discovery Park",5,"Bald Eagle",26,738,0.035230352303523
"Discovery Park",5,"Band-tailed Pigeon",36,738,0.0487804878048781
"Discovery Park",5,"Barn Owl",1,738,0.0013550135501355
"Discovery Park",5,"Barn Swallow",65,738,0.0880758807588076
"Discovery Park",5,"Barred Owl",1,738,0.0013550135501355
"Discovery Park",5,"Barrow's Goldeneye",1,738,0.0013550135501355
"Discovery Park",5,"Belted Kingfisher",20,738,0.02710027100271
"Discovery Park",5,"Bewick's Wren",125,738,0.169376693766938
"Discovery Park",5,"Black Scoter",4,738,0.00542005420054201
"Discovery Park",5,"Black-capped Chickadee",390,738,0.528455284552846
"Discovery Park",5,"Black-headed Grosbeak",10,738,0.013550135501355
"Discovery Park",5,"Black-throated Gray Warbler",31,738,0.0420054200542005
"Discovery Park",5,"Bonaparte's Gull",15,738,0.0203252032520325
"Discovery Park",5,"Brandt's Cormorant",2,738,0.002710027100271
"Discovery Park",5,"Brant",67,738,0.0907859078590786
"Discovery Park",5,"Brown Creeper",50,738,0.0677506775067751
"Discovery Park",5,"Brown-headed Cowbird",158,738,0.214092140921409
"Discovery Park",5,"Bufflehead",18,738,0.024390243902439
"Discovery Park",5,"Bushtit",52,738,0.0704607046070461
"Discovery Park",5,"California Gull",10,738,0.013550135501355
"Discovery Park",5,"California Quail",9,738,0.0121951219512195
"Discovery Park",5,"Cassin's Vireo",2,738,0.002710027100271
"Discovery Park",5,"Cedar Waxwing",3,738,0.0040650406504065
"Discovery Park",5,"Chestnut-backed Chickadee",100,738,0.13550135501355
"Discovery Park",5,"Chipping Sparrow",2,738,0.002710027100271
"Discovery Park",5,"Cinnamon Teal",2,738,0.002710027100271
"Discovery Park",5,"Cliff Swallow",2,738,0.002710027100271
"Discovery Park",5,"Common Goldeneye",3,738,0.0040650406504065
"Discovery Park",5,"Common Loon",8,738,0.010840108401084
"Discovery Park",5,"Common Yellowthroat",5,738,0.00677506775067751
"Discovery Park",5,"Cooper's Hawk",7,738,0.00948509485094851
"Discovery Park",5,"Dark-eyed Junco",97,738,0.131436314363144
"Discovery Park",5,"Double-crested Cormorant",25,738,0.0338753387533875
"Discovery Park",5,"Downy Woodpecker",35,738,0.0474254742547425
"Discovery Park",5,"European Starling",104,738,0.140921409214092
"Discovery Park",5,"Evening Grosbeak",12,738,0.016260162601626
"Discovery Park",5,"Fox Sparrow",6,738,0.00813008130081301
"Discovery Park",5,"Gadwall",47,738,0.0636856368563686
"Discovery Park",5,"Glaucous-winged Gull",385,738,0.521680216802168
"Discovery Park",5,"Golden-crowned Kinglet",50,738,0.0677506775067751
"Discovery Park",5,"Golden-crowned Sparrow",26,738,0.035230352303523
"Discovery Park",5,"Great Blue Heron",29,738,0.0392953929539295
"Discovery Park",5,"Great Horned Owl",1,738,0.0013550135501355
"Discovery Park",5,"Hairy Woodpecker",4,738,0.00542005420054201
"Discovery Park",5,"Harlequin Duck",2,738,0.002710027100271
"Discovery Park",5,"Hermit Thrush",12,738,0.016260162601626
"Discovery Park",5,"Horned Grebe",18,738,0.024390243902439
"Discovery Park",5,"House Finch",101,738,0.136856368563686
"Discovery Park",5,"House Sparrow",32,738,0.043360433604336
"Discovery Park",5,"Hutton's Vireo",8,738,0.010840108401084
"Discovery Park",5,"Killdeer",6,738,0.00813008130081301
"Discovery Park",5,"Lincoln's Sparrow",4,738,0.00542005420054201
"Discovery Park",5,"MacGillivray's Warbler",1,738,0.0013550135501355
"Discovery Park",5,"Mallard",56,738,0.0758807588075881
"Discovery Park",5,"Marbled Murrelet",7,738,0.00948509485094851
"Discovery Park",5,"Mew Gull",276,738,0.373983739837398
"Discovery Park",5,"Nashville Warbler",1,738,0.0013550135501355
"Discovery Park",5,"Northern Flicker",120,738,0.16260162601626
"Discovery Park",5,"Northern Rough-winged Swallow",10,738,0.013550135501355
"Discovery Park",5,"Northwestern Crow",1,738,0.0013550135501355
"Discovery Park",5,"Olive-sided Flycatcher",1,738,0.0013550135501355
"Discovery Park",5,"Orange-crowned Warbler",203,738,0.275067750677507
"Discovery Park",5,"Pacific Wren",43,738,0.0582655826558266
"Discovery Park",5,"Pacific-slope Flycatcher",76,738,0.102981029810298
"Discovery Park",5,"Pelagic Cormorant",5,738,0.00677506775067751
"Discovery Park",5,"Peregrine Falcon",3,738,0.0040650406504065
"Discovery Park",5,"Pied-billed Grebe",1,738,0.0013550135501355
"Discovery Park",5,"Pigeon Guillemot",12,738,0.016260162601626
"Discovery Park",5,"Pileated Woodpecker",7,738,0.00948509485094851
"Discovery Park",5,"Pine Siskin",268,738,0.363143631436314
"Discovery Park",5,"Purple Finch",11,738,0.0149051490514905
"Discovery Park",5,"Purple Martin",3,738,0.0040650406504065
"Discovery Park",5,"Red Crossbill",35,738,0.0474254742547425
"Discovery Park",5,"Red-breasted Merganser",12,738,0.016260162601626
"Discovery Park",5,"Red-breasted Nuthatch",68,738,0.0921409214092141
"Discovery Park",5,"Red-necked Grebe",15,738,0.0203252032520325
"Discovery Park",5,"Red-tailed Hawk",5,738,0.00677506775067751
"Discovery Park",5,"Red-winged Blackbird",97,738,0.131436314363144
"Discovery Park",5,"Rhinoceros Auklet",43,738,0.0582655826558266
"Discovery Park",5,"Ring-billed Gull",1,738,0.0013550135501355
"Discovery Park",5,"Ring-necked Pheasant",1,738,0.0013550135501355
"Discovery Park",5,"Rock Pigeon",18,738,0.024390243902439
"Discovery Park",5,"Ruby-crowned Kinglet",51,738,0.0691056910569106
"Discovery Park",5,"Rufous Hummingbird",40,738,0.0542005420054201
"Discovery Park",5,"Sanderling",16,738,0.021680216802168
"Discovery Park",5,"Savannah Sparrow",256,738,0.346883468834688
"Discovery Park",5,"Short-eared Owl",1,738,0.0013550135501355
"Discovery Park",5,"Song Sparrow",1047,738,1.41869918699187
"Discovery Park",5,"Spotted Towhee",349,738,0.47289972899729
"Discovery Park",5,"Steller's Jay",24,738,0.032520325203252
"Discovery Park",5,"Surf Scoter",301,738,0.407859078590786
"Discovery Park",5,"Swainson's Thrush",4,738,0.00542005420054201
"Discovery Park",5,"Townsend's Warbler",18,738,0.024390243902439
"Discovery Park",5,"Tree Swallow",11,738,0.0149051490514905
"Discovery Park",5,"Varied Thrush",27,738,0.0365853658536585
"Discovery Park",5,"Vaux's Swift",1,738,0.0013550135501355
"Discovery Park",5,"Violet-green Swallow",45,738,0.0609756097560976
"Discovery Park",5,"Warbling Vireo",44,738,0.0596205962059621
"Discovery Park",5,"Western Grebe",202,738,0.273712737127371
"Discovery Park",5,"Western Sandpiper",1,738,0.0013550135501355
"Discovery Park",5,"Western Tanager",15,738,0.0203252032520325
"Discovery Park",5,"Western Wood-Pewee",3,738,0.0040650406504065
"Discovery Park",5,"White-crowned Sparrow",310,738,0.420054200542005
"Discovery Park",5,"White-winged Scoter",3,738,0.0040650406504065
"Discovery Park",5,"Wilson's Warbler",102,738,0.138211382113821
"Discovery Park",5,"Yellow Warbler",14,738,0.018970189701897
"Discovery Park",5,"Yellow-rumped Warbler",184,738,0.249322493224932
"Discovery Park",6,"American Crow",1166,726,1.60606060606061
"Discovery Park",6,"American Goldfinch",912,726,1.25619834710744
"Discovery Park",6,"American Robin",1278,726,1.7603305785124
"Discovery Park",6,"Anna's Hummingbird",233,726,0.320936639118457
"Discovery Park",6,"Bald Eagle",13,726,0.0179063360881543
"Discovery Park",6,"Band-tailed Pigeon",59,726,0.081267217630854
"Discovery Park",6,"Barn Owl",2,726,0.00275482093663912
"Discovery Park",6,"Barn Swallow",90,726,0.12396694214876
"Discovery Park",6,"Barred Owl",2,726,0.00275482093663912
